"lat";"lon";"ele";"time";"dist_to_prev";"bearing";"time_diff_to_prev";"speed_m_s";"speed_km_h";"speed_nmi";"lowess_speed_km_h";"lowess_ele";"lowess_bearing";"timi_uppsafnadur";"bearing_bins"
64,1509719472378;-21,9332887977362;4,22;2021-06-12 08:58:41;2,26636434399238;234,467426086611;3;0,755454781330794;2,71963721279086;1,46848715050691;3,85424394289545;4,03243170825622;87,7250797601336;3;"(229,240]"
64,1509597096592;-21,933328108862;4,53;2021-06-12 08:58:44;2,74028303629491;260,065885583729;2;1,37014151814745;4,93250946533084;2,66334301337164;3,80253519528565;4,03973463655227;87,6303219301563;5;"(252,264]"
64,1509559378028;-21,9333774782717;4,57;2021-06-12 08:58:46;25,4126135429414;262,805453764375;14;1,81518668163867;6,53467205389921;3,52844191820726;3,75082644767586;4,04703756484831;87,5355641001789;19;"(252,264]"
64,1509307082742;-21,9338358845562;5,46;2021-06-12 08:59:00;39,378712343702;296,027351002676;18;2,18770624131678;7,8757424687404;4,25256227619366;3,69911770006606;4,05434049314435;87,4408062702015;37;"(287,298]"
64,1510792355984;-21,9345335103571;4,83;2021-06-12 08:59:18;48,548717569974;319,502688660153;26;1,86725836807592;6,72213012507332;3,62966121594421;3,64740895245626;4,0616434214404;87,3460484402242;63;"(310,322]"
64,1514834109694;-21,9353251811117;4,66;2021-06-12 08:59:44;52,0727402779356;308,028350305658;24;2,16969751158065;7,81091104169034;4,21755609333799;3,59570020484647;4,06894634973644;87,2512906102468;87;"(298,310]"
64,151789015159;-21,9362214580178;3,83;2021-06-12 09:00:08;13,80039821571;342,599397095047;14;0,985742729693571;3,54867382689685;1,91613127354974;3,54399145723667;4,07624927803248;87,1565327802694;101;"(333,345]"
64,1520006582141;-21,9363735895604;4,26;2021-06-12 09:00:22;18,8223566306922;49,2702772271326;24;0,784264859612176;2,82335349460383;1,5244894828858;3,49228270962688;4,08355220632853;87,0617749502921;125;"(42.6,54.2]"
64,1521211061627;-21,936052730307;4,39;2021-06-12 09:00:46;23,6502259561024;69,2739333754127;30;0,788340865203412;2,83802711473228;1,5324126067895;3,44057396201708;4,09085513462457;86,9670171203147;155;"(65.8,77.5]"
64,152190759778;-21,9356305338442;4,49;2021-06-12 09:01:16;2,98439680284548;57,8128363071558;3;0,994798934281828;3,58127616341458;1,93373513336885;3,38886521440729;4,09815806292061;86,8722592903373;158;"(54.2,65.8]"
64,1522050928324;-21,9355783145875;3,81;2021-06-12 09:01:19;32,8539343005629;61,4144472879509;27;1,21681238150233;4,38052457340838;2,36529490708387;3,53525401253441;4,10578626293041;86,7611978954775;185;"(54.2,65.8]"
64,1523427236825;-21,9349989574403;4,79;2021-06-12 09:01:46;3,41669231349146;70,9112445335222;4;0,854173078372864;3,07502308214231;1,66038023836432;3,68164281066153;4,11341446294022;86,6501365006177;189;"(65.8,77.5]"
64,152351943776;-21,9349378533661;4,56;2021-06-12 09:01:50;13,605959461142;80,3837033925746;15;0,907063964076135;3,26543027067409;1,76319193266237;3,82803160878866;4,12104266295002;86,5390751057579;204;"(77.5,89.1]"
64,1523700486869;-21,9346926826984;4,15;2021-06-12 09:02:05;4,50613261972507;89,9999633731279;4;1,12653315493127;4,05551935775256;2,189806065854;3,97442040691578;4,12867086295982;86,4280137108981;208;"(89.1,101]"
64,1523700486869;-21,9346112944186;4,19;2021-06-12 09:02:09;4,73389264532388;76,0396253123531;4;1,18347316133097;4,26050338079149;2,30048862398203;4,1208092050429;4,13629906296962;86,3169523160383;212;"(65.8,77.5]"
64,1523792687804;-21,9345262181014;4,06;2021-06-12 09:02:13;13,9826389097146;79,7891380379667;15;0,932175927314309;3,35583333833151;1,81200570186547;4,26719800317003;4,14392726297942;86,2058909211785;227;"(77.5,89.1]"
